sample_index,sample_name,eval_split,sequence,keyframe,frame_id,index,height,width,median_scaling_applied,raw_npy_path,depth_png16_path,depth_vis_path
314,sequence5_keyframe4_frame000053,endovis,5,4,53,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence5_keyframe4_frame000053.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence5_keyframe4_frame000053.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence5_keyframe4_frame000053.png
315,sequence3_keyframe4_frame000355,endovis,3,4,355,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence3_keyframe4_frame000355.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence3_keyframe4_frame000355.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence3_keyframe4_frame000355.png
316,sequence4_keyframe4_frame000186,endovis,4,4,186,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence4_keyframe4_frame000186.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence4_keyframe4_frame000186.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence4_keyframe4_frame000186.png
317,sequence2_keyframe4_frame000055,endovis,2,4,55,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence2_keyframe4_frame000055.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence2_keyframe4_frame000055.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence2_keyframe4_frame000055.png
318,sequence6_keyframe4_frame000626,endovis,6,4,626,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence6_keyframe4_frame000626.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence6_keyframe4_frame000626.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence6_keyframe4_frame000626.png
319,sequence7_keyframe4_frame000610,endovis,7,4,610,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence7_keyframe4_frame000610.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence7_keyframe4_frame000610.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence7_keyframe4_frame000610.png
320,sequence1_keyframe3_frame000335,endovis,1,3,335,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence1_keyframe3_frame000335.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence1_keyframe3_frame000335.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence1_keyframe3_frame000335.png
321,sequence6_keyframe4_frame000218,endovis,6,4,218,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence6_keyframe4_frame000218.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence6_keyframe4_frame000218.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence6_keyframe4_frame000218.png
322,sequence5_keyframe4_frame000210,endovis,5,4,210,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence5_keyframe4_frame000210.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence5_keyframe4_frame000210.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence5_keyframe4_frame000210.png
323,sequence7_keyframe4_frame001142,endovis,7,4,1142,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence7_keyframe4_frame001142.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence7_keyframe4_frame001142.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence7_keyframe4_frame001142.png
324,sequence6_keyframe4_frame000040,endovis,6,4,40,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence6_keyframe4_frame000040.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence6_keyframe4_frame000040.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence6_keyframe4_frame000040.png
325,sequence2_keyframe4_frame000261,endovis,2,4,261,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence2_keyframe4_frame000261.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence2_keyframe4_frame000261.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence2_keyframe4_frame000261.png
326,sequence5_keyframe4_frame000366,endovis,5,4,366,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence5_keyframe4_frame000366.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence5_keyframe4_frame000366.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence5_keyframe4_frame000366.png
327,sequence5_keyframe4_frame000018,endovis,5,4,18,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence5_keyframe4_frame000018.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence5_keyframe4_frame000018.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence5_keyframe4_frame000018.png
328,sequence2_keyframe4_frame001001,endovis,2,4,1001,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence2_keyframe4_frame001001.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence2_keyframe4_frame001001.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence2_keyframe4_frame001001.png
329,sequence6_keyframe4_frame000986,endovis,6,4,986,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence6_keyframe4_frame000986.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence6_keyframe4_frame000986.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence6_keyframe4_frame000986.png
330,sequence7_keyframe4_frame000078,endovis,7,4,78,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence7_keyframe4_frame000078.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence7_keyframe4_frame000078.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence7_keyframe4_frame000078.png
331,sequence1_keyframe3_frame000450,endovis,1,3,450,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence1_keyframe3_frame000450.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence1_keyframe3_frame000450.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence1_keyframe3_frame000450.png
332,sequence7_keyframe4_frame001826,endovis,7,4,1826,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence7_keyframe4_frame001826.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence7_keyframe4_frame001826.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence7_keyframe4_frame001826.png
333,sequence5_keyframe4_frame000240,endovis,5,4,240,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence5_keyframe4_frame000240.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence5_keyframe4_frame000240.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence5_keyframe4_frame000240.png
334,sequence4_keyframe4_frame000122,endovis,4,4,122,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence4_keyframe4_frame000122.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence4_keyframe4_frame000122.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence4_keyframe4_frame000122.png
335,sequence3_keyframe4_frame000740,endovis,3,4,740,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence3_keyframe4_frame000740.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence3_keyframe4_frame000740.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence3_keyframe4_frame000740.png
336,sequence5_keyframe4_frame000130,endovis,5,4,130,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence5_keyframe4_frame000130.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence5_keyframe4_frame000130.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence5_keyframe4_frame000130.png
337,sequence5_keyframe4_frame000268,endovis,5,4,268,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence5_keyframe4_frame000268.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence5_keyframe4_frame000268.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence5_keyframe4_frame000268.png
338,sequence2_keyframe4_frame000380,endovis,2,4,380,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence2_keyframe4_frame000380.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence2_keyframe4_frame000380.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence2_keyframe4_frame000380.png
339,sequence2_keyframe4_frame000045,endovis,2,4,45,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence2_keyframe4_frame000045.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence2_keyframe4_frame000045.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence2_keyframe4_frame000045.png
340,sequence6_keyframe4_frame000077,endovis,6,4,77,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence6_keyframe4_frame000077.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence6_keyframe4_frame000077.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence6_keyframe4_frame000077.png
341,sequence1_keyframe3_frame000170,endovis,1,3,170,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence1_keyframe3_frame000170.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence1_keyframe3_frame000170.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence1_keyframe3_frame000170.png
342,sequence6_keyframe4_frame000818,endovis,6,4,818,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence6_keyframe4_frame000818.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence6_keyframe4_frame000818.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence6_keyframe4_frame000818.png
343,sequence4_keyframe4_frame000016,endovis,4,4,16,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence4_keyframe4_frame000016.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence4_keyframe4_frame000016.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence4_keyframe4_frame000016.png
344,sequence5_keyframe4_frame000010,endovis,5,4,10,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence5_keyframe4_frame000010.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence5_keyframe4_frame000010.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence5_keyframe4_frame000010.png
345,sequence1_keyframe3_frame000226,endovis,1,3,226,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence1_keyframe3_frame000226.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence1_keyframe3_frame000226.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence1_keyframe3_frame000226.png
346,sequence3_keyframe4_frame000684,endovis,3,4,684,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence3_keyframe4_frame000684.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence3_keyframe4_frame000684.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence3_keyframe4_frame000684.png
347,sequence3_keyframe4_frame000572,endovis,3,4,572,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence3_keyframe4_frame000572.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence3_keyframe4_frame000572.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence3_keyframe4_frame000572.png
348,sequence6_keyframe4_frame000350,endovis,6,4,350,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence6_keyframe4_frame000350.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence6_keyframe4_frame000350.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence6_keyframe4_frame000350.png
349,sequence5_keyframe4_frame000035,endovis,5,4,35,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence5_keyframe4_frame000035.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence5_keyframe4_frame000035.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence5_keyframe4_frame000035.png
350,sequence3_keyframe4_frame000415,endovis,3,4,415,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence3_keyframe4_frame000415.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence3_keyframe4_frame000415.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence3_keyframe4_frame000415.png
351,sequence6_keyframe4_frame001202,endovis,6,4,1202,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence6_keyframe4_frame001202.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence6_keyframe4_frame001202.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence6_keyframe4_frame001202.png
352,sequence4_keyframe4_frame000025,endovis,4,4,25,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence4_keyframe4_frame000025.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence4_keyframe4_frame000025.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence4_keyframe4_frame000025.png
353,sequence7_keyframe4_frame001370,endovis,7,4,1370,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence7_keyframe4_frame001370.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence7_keyframe4_frame001370.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence7_keyframe4_frame001370.png
354,sequence1_keyframe3_frame000385,endovis,1,3,385,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence1_keyframe3_frame000385.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence1_keyframe3_frame000385.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence1_keyframe3_frame000385.png
355,sequence3_keyframe4_frame000418,endovis,3,4,418,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence3_keyframe4_frame000418.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence3_keyframe4_frame000418.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence3_keyframe4_frame000418.png
356,sequence5_keyframe4_frame000110,endovis,5,4,110,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence5_keyframe4_frame000110.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence5_keyframe4_frame000110.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence5_keyframe4_frame000110.png
357,sequence1_keyframe3_frame000386,endovis,1,3,386,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence1_keyframe3_frame000386.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence1_keyframe3_frame000386.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence1_keyframe3_frame000386.png
